n,domain,protocol,epsilon_h,epsilon_c,lambda,k_bits,k_uncapped,k_capped,hash_rate,deadline_sec,deposit_multiplier,premium,added_pow_cost,deadline_penalty,slash,deterrence,ic
100000,32,olh,1.0,2.0,2.0,21,21,0,262144,1.0,0.5,8.20844115,4.18611200,82.47879780,4.10422058,90.76913038,1
100000,32,olh,1.0,2.0,2.0,21,21,0,262144,1.0,1.0,8.20844115,4.18611200,82.47879780,8.20844115,94.87335095,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,0.05,0.0,8.20844115,4.18611200,88.90258893,0.00000000,93.08870093,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,0.05,0.5,8.20844115,4.18611200,88.90258893,4.10422058,97.19292151,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,0.05,1.0,8.20844115,4.18611200,88.90258893,8.20844115,101.29714208,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,0.2,0.0,8.20844115,4.18611200,76.51916742,0.00000000,80.70527942,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,0.2,0.5,8.20844115,4.18611200,76.51916742,4.10422058,84.80950000,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,0.2,1.0,8.20844115,4.18611200,76.51916742,8.20844115,88.91372057,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,1.0,0.0,8.20844115,4.18611200,34.38227823,0.00000000,38.56839023,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,1.0,0.5,8.20844115,4.18611200,34.38227823,4.10422058,42.67261081,1
100000,32,olh,1.0,2.0,2.0,21,21,0,2097152,1.0,1.0,8.20844115,4.18611200,34.38227823,8.20844115,46.77683138,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,0.05,0.0,8.20844115,4.18611200,62.64859557,0.00000000,66.83470757,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,0.05,0.5,8.20844115,4.18611200,62.64859557,4.10422058,70.93892814,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,0.05,1.0,8.20844115,4.18611200,62.64859557,8.20844115,75.04314872,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,0.2,0.0,8.20844115,4.18611200,18.86939437,0.00000000,23.05550637,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,0.2,0.5,8.20844115,4.18611200,18.86939437,4.10422058,27.15972694,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,0.2,1.0,8.20844115,4.18611200,18.86939437,8.20844115,31.26394752,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,1.0,0.0,8.20844115,4.18611200,0.03135258,0.00000000,4.21746458,0
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,1.0,0.5,8.20844115,4.18611200,0.03135258,4.10422058,8.32168515,1
100000,32,olh,1.0,2.0,2.0,21,21,0,16777216,1.0,1.0,8.20844115,4.18611200,0.03135258,8.20844115,12.42590573,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,0.05,0.0,10.14706976,0.05734400,63.94809719,0.00000000,64.00544119,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,0.05,0.5,10.14706976,0.05734400,63.94809719,5.07353488,69.07897607,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,0.05,1.0,10.14706976,0.05734400,63.94809719,10.14706976,74.15251095,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,0.2,0.0,10.14706976,0.05734400,19.26079674,0.00000000,19.31814074,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,0.2,0.5,10.14706976,0.05734400,19.26079674,5.07353488,24.39167562,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,0.2,1.0,10.14706976,0.05734400,19.26079674,10.14706976,29.46521050,1
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,1.0,0.0,10.14706976,0.05734400,0.03200292,0.00000000,0.08934692,0
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,1.0,0.5,10.14706976,0.05734400,0.03200292,5.07353488,5.16288180,0
100000,32,olh,1.0,4.0,0.25,15,15,0,262144,1.0,1.0,10.14706976,0.05734400,0.03200292,10.14706976,10.23641668,1
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,0.05,0.0,10.14706976,0.05734400,3.88868779,0.00000000,3.94603179,0
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,0.05,0.5,10.14706976,0.05734400,3.88868779,5.07353488,9.01956667,0
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,0.05,1.0,10.14706976,0.05734400,3.88868779,10.14706976,14.09310155,1
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,0.2,0.0,10.14706976,0.05734400,0.00026338,0.00000000,0.05760738,0
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,0.2,0.5,10.14706976,0.05734400,0.00026338,5.07353488,5.13114226,0
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,0.2,1.0,10.14706976,0.05734400,0.00026338,10.14706976,10.20467714,1
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,1.0,0.0,10.14706976,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,1.0,0.5,10.14706976,0.05734400,0.00000000,5.07353488,5.13087888,0
100000,32,olh,1.0,4.0,0.25,15,15,0,2097152,1.0,1.0,10.14706976,0.05734400,0.00000000,10.14706976,10.20441376,1
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,0.05,0.0,10.14706976,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,0.05,0.5,10.14706976,0.05734400,0.00000000,5.07353488,5.13087888,0
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,0.05,1.0,10.14706976,0.05734400,0.00000000,10.14706976,10.20441376,1
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,0.2,0.0,10.14706976,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,0.2,0.5,10.14706976,0.05734400,0.00000000,5.07353488,5.13087888,0
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,0.2,1.0,10.14706976,0.05734400,0.00000000,10.14706976,10.20441376,1
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,1.0,0.0,10.14706976,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,1.0,0.5,10.14706976,0.05734400,0.00000000,5.07353488,5.13087888,0
100000,32,olh,1.0,4.0,0.25,15,15,0,16777216,1.0,1.0,10.14706976,0.05734400,0.00000000,10.14706976,10.20441376,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,0.05,0.0,10.14706976,0.25395200,86.32090221,0.00000000,86.57485421,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,0.05,0.5,10.14706976,0.25395200,86.32090221,5.07353488,91.64838909,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,0.05,1.0,10.14706976,0.25395200,86.32090221,10.14706976,96.72192397,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,0.2,0.0,10.14706976,0.25395200,63.94809719,0.00000000,64.20204919,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,0.2,0.5,10.14706976,0.25395200,63.94809719,5.07353488,69.27558407,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,0.2,1.0,10.14706976,0.25395200,63.94809719,10.14706976,74.34911895,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,1.0,0.0,10.14706976,0.25395200,12.91089815,0.00000000,13.16485015,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,1.0,0.5,10.14706976,0.25395200,12.91089815,5.07353488,18.23838503,1
100000,32,olh,1.0,4.0,0.5,17,17,0,262144,1.0,1.0,10.14706976,0.25395200,12.91089815,10.14706976,23.31191991,1
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,0.05,0.0,10.14706976,0.25395200,42.86569145,0.00000000,43.11964345,1
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,0.05,0.5,10.14706976,0.25395200,42.86569145,5.07353488,48.19317833,1
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,0.05,1.0,10.14706976,0.25395200,42.86569145,10.14706976,53.26671321,1
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,0.2,0.0,10.14706976,0.25395200,3.88868779,0.00000000,4.14263979,0
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,0.2,0.5,10.14706976,0.25395200,3.88868779,5.07353488,9.21617467,0
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,0.2,1.0,10.14706976,0.25395200,3.88868779,10.14706976,14.28970955,1
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,1.0,0.0,10.14706976,0.25395200,0.00001074,0.00000000,0.25396274,0
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,1.0,0.5,10.14706976,0.25395200,0.00001074,5.07353488,5.32749762,0
100000,32,olh,1.0,4.0,0.5,17,17,0,2097152,1.0,1.0,10.14706976,0.25395200,0.00001074,10.14706976,10.40103250,1
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,0.05,0.0,10.14706976,0.25395200,0.15851149,0.00000000,0.41246349,0
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,0.05,0.5,10.14706976,0.25395200,0.15851149,5.07353488,5.48599837,0
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,0.05,1.0,10.14706976,0.25395200,0.15851149,10.14706976,10.55953325,1
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,0.2,0.0,10.14706976,0.25395200,0.00000000,0.00000000,0.25395200,0
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,0.2,0.5,10.14706976,0.25395200,0.00000000,5.07353488,5.32748688,0
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,0.2,1.0,10.14706976,0.25395200,0.00000000,10.14706976,10.40102176,1
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,1.0,0.0,10.14706976,0.25395200,0.00000000,0.00000000,0.25395200,0
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,1.0,0.5,10.14706976,0.25395200,0.00000000,5.07353488,5.32748688,0
100000,32,olh,1.0,4.0,0.5,17,17,0,16777216,1.0,1.0,10.14706976,0.25395200,0.00000000,10.14706976,10.40102176,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,0.05,0.0,10.14706976,8.38041600,95.10169311,0.00000000,103.48210911,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,0.05,0.5,10.14706976,8.38041600,95.10169311,5.07353488,108.55564399,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,0.05,1.0,10.14706976,8.38041600,95.10169311,10.14706976,113.62917887,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,0.2,0.0,10.14706976,8.38041600,94.21428098,0.00000000,102.59469698,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,0.2,0.5,10.14706976,8.38041600,94.21428098,5.07353488,107.66823186,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,0.2,1.0,10.14706976,8.38041600,94.21428098,10.14706976,112.74176674,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,1.0,0.0,10.14706976,8.38041600,89.61939628,0.00000000,97.99981228,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,1.0,0.5,10.14706976,8.38041600,89.61939628,5.07353488,103.07334716,1
100000,32,olh,1.0,4.0,1.0,22,22,0,262144,1.0,1.0,10.14706976,8.38041600,89.61939628,10.14706976,108.14688204,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,0.05,0.0,10.14706976,8.38041600,93.04393239,0.00000000,101.42434839,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,0.05,0.5,10.14706976,8.38041600,93.04393239,5.07353488,106.49788327,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,0.05,1.0,10.14706976,8.38041600,93.04393239,10.14706976,111.57141815,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,0.2,0.0,10.14706976,8.38041600,86.32090221,0.00000000,94.70131821,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,0.2,0.5,10.14706976,8.38041600,86.32090221,5.07353488,99.77485309,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,0.2,1.0,10.14706976,8.38041600,86.32090221,10.14706976,104.84838797,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,1.0,0.0,10.14706976,8.38041600,57.86263115,0.00000000,66.24304715,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,1.0,0.5,10.14706976,8.38041600,57.86263115,5.07353488,71.31658203,1
100000,32,olh,1.0,4.0,1.0,22,22,0,2097152,1.0,1.0,10.14706976,8.38041600,57.86263115,10.14706976,76.39011691,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,0.05,0.0,10.14706976,8.38041600,78.10638228,0.00000000,86.48679828,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,0.05,0.5,10.14706976,8.38041600,78.10638228,5.07353488,91.56033316,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,0.05,1.0,10.14706976,8.38041600,78.10638228,10.14706976,96.63386804,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,0.2,0.0,10.14706976,8.38041600,42.86569145,0.00000000,51.24610745,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,0.2,0.5,10.14706976,8.38041600,42.86569145,5.07353488,56.31964233,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,0.2,1.0,10.14706976,8.38041600,42.86569145,10.14706976,61.39317721,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,1.0,0.0,10.14706976,8.38041600,1.74730006,0.00000000,10.12771606,0
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,1.0,0.5,10.14706976,8.38041600,1.74730006,5.07353488,15.20125094,1
100000,32,olh,1.0,4.0,1.0,22,22,0,16777216,1.0,1.0,10.14706976,8.38041600,1.74730006,10.14706976,20.27478582,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,0.05,0.0,10.14706976,4294.95910400,95.39876848,0.00000000,4390.35787248,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,0.05,0.5,10.14706976,4294.95910400,95.39876848,5.07353488,4395.43140736,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,0.05,1.0,10.14706976,4294.95910400,95.39876848,10.14706976,4400.50494224,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,0.2,0.0,10.14706976,4294.95910400,95.39702169,0.00000000,4390.35612569,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,0.2,0.5,10.14706976,4294.95910400,95.39702169,5.07353488,4395.42966057,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,0.2,1.0,10.14706976,4294.95910400,95.39702169,10.14706976,4400.50319545,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,1.0,0.0,10.14706976,4294.95910400,95.38770603,0.00000000,4390.34681003,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,1.0,0.5,10.14706976,4294.95910400,95.38770603,5.07353488,4395.42034491,1
100000,32,olh,1.0,4.0,2.0,31,31,0,262144,1.0,1.0,10.14706976,4294.95910400,95.38770603,10.14706976,4400.49387979,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,0.05,0.0,10.14706976,4294.95910400,95.39469269,0.00000000,4390.35379669,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,0.05,0.5,10.14706976,4294.95910400,95.39469269,5.07353488,4395.42733157,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,0.05,1.0,10.14706976,4294.95910400,95.39469269,10.14706976,4400.50086645,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,0.2,0.0,10.14706976,4294.95910400,95.38071988,0.00000000,4390.33982388,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,0.2,0.5,10.14706976,4294.95910400,95.38071988,5.07353488,4395.41335876,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,0.2,1.0,10.14706976,4294.95910400,95.38071988,10.14706976,4400.48689364,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,1.0,0.0,10.14706976,4294.95910400,95.30623280,0.00000000,4390.26533680,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,1.0,0.5,10.14706976,4294.95910400,95.30623280,5.07353488,4395.33887168,1
100000,32,olh,1.0,4.0,2.0,31,31,0,2097152,1.0,1.0,10.14706976,4294.95910400,95.30623280,10.14706976,4400.41240656,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,0.05,0.0,10.14706976,4294.95910400,95.36209266,0.00000000,4390.32119666,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,0.05,0.5,10.14706976,4294.95910400,95.36209266,5.07353488,4395.39473154,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,0.05,1.0,10.14706976,4294.95910400,95.36209266,10.14706976,4400.46826642,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,0.2,0.0,10.14706976,4294.95910400,95.25040566,0.00000000,4390.20950966,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,0.2,0.5,10.14706976,4294.95910400,95.25040566,5.07353488,4395.28304454,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,0.2,1.0,10.14706976,4294.95910400,95.25040566,10.14706976,4400.35657942,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,1.0,0.0,10.14706976,4294.95910400,94.65694711,0.00000000,4389.61605111,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,1.0,0.5,10.14706976,4294.95910400,94.65694711,5.07353488,4394.68958599,1
100000,32,olh,1.0,4.0,2.0,31,31,0,16777216,1.0,1.0,10.14706976,4294.95910400,94.65694711,10.14706976,4399.76312087,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,0.05,0.0,10.30852858,0.05734400,64.05632627,0.00000000,64.11367027,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,0.05,0.5,10.30852858,0.05734400,64.05632627,5.15426429,69.26793456,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,0.05,1.0,10.30852858,0.05734400,64.05632627,10.30852858,74.42219885,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,0.2,0.0,10.30852858,0.05734400,19.29339471,0.00000000,19.35073871,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,0.2,0.5,10.30852858,0.05734400,19.29339471,5.15426429,24.50500300,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,0.2,1.0,10.30852858,0.05734400,19.29339471,10.30852858,29.65926729,1
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,1.0,0.0,10.30852858,0.05734400,0.03205708,0.00000000,0.08940108,0
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,1.0,0.5,10.30852858,0.05734400,0.03205708,5.15426429,5.24366537,0
100000,32,olh,1.0,8.0,0.25,15,15,0,262144,1.0,1.0,10.30852858,0.05734400,0.03205708,10.30852858,10.39792966,1
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,0.05,0.0,10.30852858,0.05734400,3.89526921,0.00000000,3.95261321,0
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,0.05,0.5,10.30852858,0.05734400,3.89526921,5.15426429,9.10687750,0
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,0.05,1.0,10.30852858,0.05734400,3.89526921,10.30852858,14.26114179,1
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,0.2,0.0,10.30852858,0.05734400,0.00026382,0.00000000,0.05760782,0
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,0.2,0.5,10.30852858,0.05734400,0.00026382,5.15426429,5.21187211,0
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,0.2,1.0,10.30852858,0.05734400,0.00026382,10.30852858,10.36613640,1
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,1.0,0.0,10.30852858,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,1.0,0.5,10.30852858,0.05734400,0.00000000,5.15426429,5.21160829,0
100000,32,olh,1.0,8.0,0.25,15,15,0,2097152,1.0,1.0,10.30852858,0.05734400,0.00000000,10.30852858,10.36587258,1
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,0.05,0.0,10.30852858,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,0.05,0.5,10.30852858,0.05734400,0.00000000,5.15426429,5.21160829,0
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,0.05,1.0,10.30852858,0.05734400,0.00000000,10.30852858,10.36587258,1
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,0.2,0.0,10.30852858,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,0.2,0.5,10.30852858,0.05734400,0.00000000,5.15426429,5.21160829,0
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,0.2,1.0,10.30852858,0.05734400,0.00000000,10.30852858,10.36587258,1
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,1.0,0.0,10.30852858,0.05734400,0.00000000,0.00000000,0.05734400,0
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,1.0,0.5,10.30852858,0.05734400,0.00000000,5.15426429,5.21160829,0
100000,32,olh,1.0,8.0,0.25,15,15,0,16777216,1.0,1.0,10.30852858,0.05734400,0.00000000,10.30852858,10.36587258,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,0.05,0.0,10.30852858,0.51609600,90.90025389,0.00000000,91.41634989,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,0.05,0.5,10.30852858,0.51609600,90.90025389,5.15426429,96.57061418,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,0.05,1.0,10.30852858,0.51609600,90.90025389,10.30852858,101.72487847,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,0.2,0.0,10.30852858,0.51609600,78.23857358,0.00000000,78.75466958,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,0.2,0.5,10.30852858,0.51609600,78.23857358,5.15426429,83.90893387,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,0.2,1.0,10.30852858,0.51609600,78.23857358,10.30852858,89.06319816,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,1.0,0.0,10.30852858,0.51609600,35.15485722,0.00000000,35.67095322,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,1.0,0.5,10.30852858,0.51609600,35.15485722,5.15426429,40.82521751,1
100000,32,olh,1.0,8.0,0.5,18,18,0,262144,1.0,1.0,10.30852858,0.51609600,35.15485722,10.30852858,45.97948180,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,0.05,0.0,10.30852858,0.51609600,64.05632627,0.00000000,64.57242227,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,0.05,0.5,10.30852858,0.51609600,64.05632627,5.15426429,69.72668656,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,0.05,1.0,10.30852858,0.51609600,64.05632627,10.30852858,74.88095085,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,0.2,0.0,10.30852858,0.51609600,19.29339471,0.00000000,19.80949071,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,0.2,0.5,10.30852858,0.51609600,19.29339471,5.15426429,24.96375500,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,0.2,1.0,10.30852858,0.51609600,19.29339471,10.30852858,30.11801929,1
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,1.0,0.0,10.30852858,0.51609600,0.03205708,0.00000000,0.54815308,0
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,1.0,0.5,10.30852858,0.51609600,0.03205708,5.15426429,5.70241737,0
100000,32,olh,1.0,8.0,0.5,18,18,0,2097152,1.0,1.0,10.30852858,0.51609600,0.03205708,10.30852858,10.85668166,1
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,0.05,0.0,10.30852858,0.51609600,3.89526921,0.00000000,4.41136521,0
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,0.05,0.5,10.30852858,0.51609600,3.89526921,5.15426429,9.56562950,0
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,0.05,1.0,10.30852858,0.51609600,3.89526921,10.30852858,14.71989379,1
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,0.2,0.0,10.30852858,0.51609600,0.00026382,0.00000000,0.51635982,0
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,0.2,0.5,10.30852858,0.51609600,0.00026382,5.15426429,5.67062411,0
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,0.2,1.0,10.30852858,0.51609600,0.00026382,10.30852858,10.82488840,1
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,1.0,0.0,10.30852858,0.51609600,0.00000000,0.00000000,0.51609600,0
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,1.0,0.5,10.30852858,0.51609600,0.00000000,5.15426429,5.67036029,0
100000,32,olh,1.0,8.0,0.5,18,18,0,16777216,1.0,1.0,10.30852858,0.51609600,0.00000000,10.30852858,10.82462458,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,0.05,0.0,10.30852858,16.76902400,95.41161240,0.00000000,112.18063640,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,0.05,0.5,10.30852858,16.76902400,95.41161240,5.15426429,117.33490069,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,0.05,1.0,10.30852858,16.76902400,95.41161240,10.30852858,122.48916498,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,0.2,0.0,10.30852858,16.76902400,94.96541705,0.00000000,111.73444105,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,0.2,0.5,10.30852858,16.76902400,94.96541705,5.15426429,116.88870534,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,0.2,1.0,10.30852858,16.76902400,94.96541705,10.30852858,122.04296963,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,1.0,0.0,10.30852858,16.76902400,92.62071255,0.00000000,109.38973655,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,1.0,0.5,10.30852858,16.76902400,92.62071255,5.15426429,114.54400084,1
100000,32,olh,1.0,8.0,1.0,23,23,0,262144,1.0,1.0,10.30852858,16.76902400,92.62071255,10.30852858,119.69826513,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,0.05,0.0,10.30852858,16.76902400,94.37373413,0.00000000,111.14275813,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,0.05,0.5,10.30852858,16.76902400,94.37373413,5.15426429,116.29702242,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,0.05,1.0,10.30852858,16.76902400,94.37373413,10.30852858,121.45128671,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,0.2,0.0,10.30852858,16.76902400,90.90025389,0.00000000,107.66927789,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,0.2,0.5,10.30852858,16.76902400,90.90025389,5.15426429,112.82354218,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,0.2,1.0,10.30852858,16.76902400,90.90025389,10.30852858,117.97780647,1
100000,32,olh,1.0,8.0,1.0,23,23,0,2097152,1.0,0.0,10.30852858,16.76902400,74.42283332,0.00000000,91.19185732,1
