seed,rho,segment_skew,epsilon_c,mechanism,buyer_utility,seller_revenue,seller_penalty,efficiency,accepted_fraud_rate,decision_regret
2028,0.3,1.5,2.0,DirectAttest,18.2991,14.5070,0.0000,1.000000,0.000000,0.9504
2028,0.3,1.5,2.0,RejectMismatch,18.5668,12.2000,2.3070,0.936141,0.000000,0.6827
2028,0.3,1.5,2.0,TEEOnly,14.3465,14.2301,0.2768,0.883966,0.144000,4.9030
2028,0.3,1.5,2.0,AuditSlash,16.6999,13.1689,1.3381,0.915808,0.054000,2.5496
2028,0.3,1.5,2.0,StrongDeposit,17.2720,12.4768,2.0301,0.906720,0.018000,1.9775
2028,0.3,1.5,2.0,ReputationOnly,16.2411,13.4458,1.0612,0.912311,0.078000,3.0084
2028,0.3,1.5,2.0,TEE-PoW,12.4269,12.8921,1.6149,0.772578,0.048000,6.8226
2028,0.3,1.5,2.0,Deposit+PoW,15.6282,12.5691,1.9379,0.859326,0.021000,3.6213
2028,0.3,1.5,4.0,NoVerify,10.5602,14.7070,0.0000,0.783490,0.276000,8.6893
2028,0.3,1.5,4.0,DirectAttest,18.9861,14.7070,0.0000,1.000000,0.000000,0.2634
2028,0.3,1.5,4.0,RejectMismatch,18.7128,12.4000,2.3070,0.946868,0.000000,0.5367
2028,0.3,1.5,4.0,TEEOnly,13.6582,14.4301,0.2768,0.868825,0.144000,5.5913
2028,0.3,1.5,4.0,AuditSlash,16.3031,13.3689,1.3381,0.909706,0.054000,2.9464
2028,0.3,1.5,4.0,StrongDeposit,17.3897,12.6768,2.0301,0.916573,0.018000,1.8598
2028,0.3,1.5,4.0,ReputationOnly,16.1226,13.6458,1.0612,0.914837,0.078000,3.1269
2028,0.3,1.5,4.0,TEE-PoW,12.4928,13.0921,1.6149,0.780823,0.048000,6.7567
2028,0.3,1.5,4.0,Deposit+PoW,15.5371,12.7691,1.9379,0.862704,0.021000,3.7124
2028,0.3,1.5,8.0,NoVerify,10.4001,15.1070,0.0000,0.790928,0.276000,8.8494
2028,0.3,1.5,8.0,DirectAttest,18.3691,15.1070,0.0000,1.000000,0.000000,0.8804
2028,0.3,1.5,8.0,RejectMismatch,18.2967,12.8000,2.3070,0.946371,0.000000,0.9528
2028,0.3,1.5,8.0,TEEOnly,13.8601,14.8301,0.2768,0.887488,0.144000,5.3894
2028,0.3,1.5,8.0,AuditSlash,16.6347,13.7689,1.3381,0.932389,0.054000,2.6148
2028,0.3,1.5,8.0,StrongDeposit,17.6471,13.0768,2.0301,0.936957,0.018000,1.6024
2028,0.3,1.5,8.0,ReputationOnly,15.9342,14.0458,1.0612,0.921399,0.078000,3.3153
2028,0.3,1.5,8.0,TEE-PoW,12.5902,13.4921,1.6149,0.796248,0.048000,6.6593
2028,0.3,1.5,8.0,Deposit+PoW,15.9650,13.1691,1.9379,0.888375,0.021000,3.2845
2028,0.5,0.0,1.0,NoVerify,6.7401,15.9450,0.0000,0.703423,0.460000,12.5094
2028,0.5,0.0,1.0,DirectAttest,18.7417,15.9450,0.0000,1.000000,0.000000,0.5078
2028,0.5,0.0,1.0,RejectMismatch,18.9152,12.1000,3.8450,0.931919,0.000000,0.3343
2028,0.5,0.0,1.0,TEEOnly,11.7930,15.4836,0.4614,0.842223,0.240000,7.4565
2028,0.5,0.0,1.0,AuditSlash,15.5781,13.7149,2.2301,0.891038,0.090000,3.6714
2028,0.5,0.0,1.0,StrongDeposit,17.4977,12.5614,3.3836,0.905851,0.030000,1.7518
2028,0.5,0.0,1.0,ReputationOnly,14.7541,14.1763,1.7687,0.883370,0.130000,4.4954
2028,0.5,0.0,1.0,TEE-PoW,11.9331,13.2535,2.6915,0.760127,0.080000,7.3164
2028,0.5,0.0,1.0,Deposit+PoW,15.1864,12.7152,3.2298,0.840141,0.035000,4.0631
2028,0.5,0.0,2.0,NoVerify,6.3569,16.0450,0.0000,0.694642,0.460000,12.8926
2028,0.5,0.0,2.0,DirectAttest,18.8125,16.0450,0.0000,1.000000,0.000000,0.4370
2028,0.5,0.0,2.0,RejectMismatch,18.7818,12.2000,3.8450,0.930883,0.000000,0.4677
2028,0.5,0.0,2.0,TEEOnly,12.4498,15.5836,0.4614,0.865690,0.240000,6.7997
2028,0.5,0.0,2.0,AuditSlash,15.5987,13.8149,2.2301,0.894774,0.090000,3.6508
2028,0.5,0.0,2.0,StrongDeposit,17.6051,12.6614,3.3836,0.912279,0.030000,1.6444
2028,0.5,0.0,2.0,ReputationOnly,15.3314,14.2763,1.7687,0.904371,0.130000,3.9181
2028,0.5,0.0,2.0,TEE-PoW,12.0228,13.3535,2.6915,0.766010,0.080000,7.2267
2028,0.5,0.0,2.0,Deposit+PoW,15.7351,12.8152,3.2298,0.860257,0.035000,3.5144
2028,0.5,0.0,4.0,NoVerify,7.1412,16.2450,0.0000,0.725165,0.460000,12.1083
2028,0.5,0.0,4.0,DirectAttest,18.6904,16.2450,0.0000,1.000000,0.000000,0.5591
2028,0.5,0.0,4.0,RejectMismatch,18.4356,12.4000,3.8450,0.926352,0.000000,0.8139
2028,0.5,0.0,4.0,TEEOnly,12.3403,15.7836,0.4614,0.868496,0.240000,6.9092
2028,0.5,0.0,4.0,AuditSlash,15.2139,14.0149,2.2301,0.889045,0.090000,4.0356
2028,0.5,0.0,4.0,StrongDeposit,17.4634,12.8614,3.3836,0.914089,0.030000,1.7861
2028,0.5,0.0,4.0,ReputationOnly,14.7425,14.4763,1.7687,0.892312,0.130000,4.5070
2028,0.5,0.0,4.0,TEE-PoW,12.4882,13.5535,2.6915,0.786643,0.080000,6.7613
2028,0.5,0.0,4.0,Deposit+PoW,15.3962,13.0152,3.2298,0.855950,0.035000,3.8533
2028,0.5,0.0,8.0,NoVerify,6.5773,16.6450,0.0000,0.720081,0.460000,12.6722
2028,0.5,0.0,8.0,DirectAttest,18.5237,16.6450,0.0000,1.000000,0.000000,0.7258
2028,0.5,0.0,8.0,RejectMismatch,18.2631,12.8000,3.8450,0.933406,0.000000,0.9864
2028,0.5,0.0,8.0,TEEOnly,12.2521,16.1836,0.4614,0.878164,0.240000,6.9974
2028,0.5,0.0,8.0,AuditSlash,15.6075,14.4149,2.2301,0.913654,0.090000,3.6420
2028,0.5,0.0,8.0,StrongDeposit,17.7523,13.2614,3.3836,0.935449,0.030000,1.4972
2028,0.5,0.0,8.0,ReputationOnly,15.1065,14.8763,1.7687,0.916001,0.130000,4.1430
2028,0.5,0.0,8.0,TEE-PoW,11.8377,13.9535,2.6915,0.778875,0.080000,7.4118
2028,0.5,0.0,8.0,Deposit+PoW,15.5537,13.4152,3.2298,0.873236,0.035000,3.6958
2028,0.5,0.5,1.0,NoVerify,5.7197,15.9450,0.0000,0.671783,0.460000,13.5298
2028,0.5,0.5,1.0,DirectAttest,18.8819,15.9450,0.0000,1.000000,0.000000,0.3676
2028,0.5,0.5,1.0,RejectMismatch,18.2217,12.1000,3.8450,0.910416,0.000000,1.0278
2028,0.5,0.5,1.0,TEEOnly,11.5786,15.4836,0.4614,0.835574,0.240000,7.6709
2028,0.5,0.5,1.0,AuditSlash,15.1558,13.7149,2.2301,0.877942,0.090000,4.0937
2028,0.5,0.5,1.0,StrongDeposit,17.5266,12.5614,3.3836,0.906745,0.030000,1.7229
2028,0.5,0.5,1.0,ReputationOnly,14.4121,14.1763,1.7687,0.872763,0.130000,4.8374
2028,0.5,0.5,1.0,TEE-PoW,12.3374,13.2535,2.6915,0.772664,0.080000,6.9121
2028,0.5,0.5,1.0,Deposit+PoW,15.4599,12.7152,3.2298,0.848624,0.035000,3.7896
2028,0.5,0.5,2.0,NoVerify,5.6792,16.0450,0.0000,0.673628,0.460000,13.5703
2028,0.5,0.5,2.0,DirectAttest,18.9404,16.0450,0.0000,1.000000,0.000000,0.3091
2028,0.5,0.5,2.0,RejectMismatch,18.1926,12.2000,3.8450,0.912614,0.000000,1.0569
2028,0.5,0.5,2.0,TEEOnly,11.3076,15.5836,0.4614,0.830272,0.240000,7.9419
2028,0.5,0.5,2.0,AuditSlash,15.1115,13.8149,2.2301,0.879670,0.090000,4.1380
2028,0.5,0.5,2.0,StrongDeposit,17.4852,12.6614,3.3836,0.908564,0.030000,1.7643
2028,0.5,0.5,2.0,ReputationOnly,14.3927,14.2763,1.7687,0.875263,0.130000,4.8568
2028,0.5,0.5,2.0,TEE-PoW,12.0096,13.3535,2.6915,0.765602,0.080000,7.2399
2028,0.5,0.5,2.0,Deposit+PoW,15.0515,12.8152,3.2298,0.839058,0.035000,4.1980
2028,0.5,0.5,4.0,NoVerify,5.8316,16.2450,0.0000,0.684557,0.460000,13.4179
2028,0.5,0.5,4.0,DirectAttest,18.9033,16.2450,0.0000,1.000000,0.000000,0.3462
2028,0.5,0.5,4.0,RejectMismatch,18.9789,12.4000,3.8450,0.943198,0.000000,0.2706
2028,0.5,0.5,4.0,TEEOnly,11.9601,15.7836,0.4614,0.856705,0.240000,7.2894
2028,0.5,0.5,4.0,AuditSlash,15.5478,14.0149,2.2301,0.899400,0.090000,3.7017
2028,0.5,0.5,4.0,StrongDeposit,17.0617,12.8614,3.3836,0.901632,0.030000,2.1878
2028,0.5,0.5,4.0,ReputationOnly,15.0978,14.4763,1.7687,0.903329,0.130000,4.1517
2028,0.5,0.5,4.0,TEE-PoW,11.8319,13.5535,2.6915,0.766292,0.080000,7.4176
2028,0.5,0.5,4.0,Deposit+PoW,14.9663,13.0152,3.2298,0.842619,0.035000,4.2832
2028,0.5,0.5,8.0,NoVerify,6.2355,16.6450,0.0000,0.709482,0.460000,13.0140
2028,0.5,0.5,8.0,DirectAttest,18.9635,16.6450,0.0000,1.000000,0.000000,0.2860
2028,0.5,0.5,8.0,RejectMismatch,18.5974,12.8000,3.8450,0.943770,0.000000,0.6521
2028,0.5,0.5,8.0,TEEOnly,12.0890,16.1836,0.4614,0.873107,0.240000,7.1605
2028,0.5,0.5,8.0,AuditSlash,15.2105,14.4149,2.2301,0.901344,0.090000,4.0390
2028,0.5,0.5,8.0,StrongDeposit,17.0932,13.2614,3.3836,0.915013,0.030000,2.1563
2028,0.5,0.5,8.0,ReputationOnly,14.7496,14.8763,1.7687,0.904937,0.130000,4.4999
2028,0.5,0.5,8.0,TEE-PoW,11.8628,13.9535,2.6915,0.779653,0.080000,7.3867
2028,0.5,0.5,8.0,Deposit+PoW,15.0716,13.4152,3.2298,0.858289,0.035000,4.1779
2028,0.5,1.0,1.0,NoVerify,4.9665,15.9450,0.0000,0.648428,0.460000,14.2830
2028,0.5,1.0,1.0,DirectAttest,18.9150,15.9450,0.0000,1.000000,0.000000,0.3345
2028,0.5,1.0,1.0,RejectMismatch,18.6171,12.1000,3.8450,0.922677,0.000000,0.6324
2028,0.5,1.0,1.0,TEEOnly,11.3655,15.4836,0.4614,0.828967,0.240000,7.8840
2028,0.5,1.0,1.0,AuditSlash,15.6162,13.7149,2.2301,0.892216,0.090000,3.6333
2028,0.5,1.0,1.0,StrongDeposit,17.1623,12.5614,3.3836,0.895450,0.030000,2.0872
2028,0.5,1.0,1.0,ReputationOnly,14.7518,14.1763,1.7687,0.883299,0.130000,4.4977
2028,0.5,1.0,1.0,TEE-PoW,12.1311,13.2535,2.6915,0.766267,0.080000,7.1184
2028,0.5,1.0,1.0,Deposit+PoW,14.8975,12.7152,3.2298,0.831183,0.035000,4.3520
2028,0.5,1.0,2.0,NoVerify,5.5245,16.0450,0.0000,0.668832,0.460000,13.7250
2028,0.5,1.0,2.0,DirectAttest,18.7873,16.0450,0.0000,1.000000,0.000000,0.4622
2028,0.5,1.0,2.0,RejectMismatch,18.2958,12.2000,3.8450,0.915814,0.000000,0.9537
2028,0.5,1.0,2.0,TEEOnly,11.0512,15.5836,0.4614,0.822321,0.240000,8.1983
2028,0.5,1.0,2.0,AuditSlash,15.3019,13.8149,2.2301,0.885572,0.090000,3.9476
2028,0.5,1.0,2.0,StrongDeposit,17.6076,12.6614,3.3836,0.912359,0.030000,1.6419
2028,0.5,1.0,2.0,ReputationOnly,14.5066,14.2763,1.7687,0.878794,0.130000,4.7429
2028,0.5,1.0,2.0,TEE-PoW,12.1935,13.3535,2.6915,0.771302,0.080000,7.0560
2028,0.5,1.0,2.0,Deposit+PoW,15.6304,12.8152,3.2298,0.857011,0.035000,3.6191
2028,0.5,1.0,4.0,NoVerify,5.2307,16.2450,0.0000,0.665922,0.460000,14.0188
2028,0.5,1.0,4.0,DirectAttest,18.5375,16.2450,0.0000,1.000000,0.000000,0.7120
2028,0.5,1.0,4.0,RejectMismatch,18.1709,12.4000,3.8450,0.918144,0.000000,1.0786
2028,0.5,1.0,4.0,TEEOnly,11.0431,15.7836,0.4614,0.828272,0.240000,8.2064
2028,0.5,1.0,4.0,AuditSlash,15.3340,14.0149,2.2301,0.892769,0.090000,3.9155
2028,0.5,1.0,4.0,StrongDeposit,17.1341,12.8614,3.3836,0.903878,0.030000,2.1154
2028,0.5,1.0,4.0,ReputationOnly,14.1693,14.4763,1.7687,0.874538,0.130000,5.0802
2028,0.5,1.0,4.0,TEE-PoW,12.2237,13.5535,2.6915,0.778440,0.080000,7.0258
2028,0.5,1.0,4.0,Deposit+PoW,14.7519,13.0152,3.2298,0.835971,0.035000,4.4976
2028,0.5,1.0,8.0,NoVerify,5.3160,16.6450,0.0000,0.680971,0.460000,13.9335
2028,0.5,1.0,8.0,DirectAttest,18.8765,16.6450,0.0000,1.000000,0.000000,0.3730
2028,0.5,1.0,8.0,RejectMismatch,18.1501,12.8000,3.8450,0.929902,0.000000,1.0994
2028,0.5,1.0,8.0,TEEOnly,11.5803,16.1836,0.4614,0.857333,0.240000,7.6692
2028,0.5,1.0,8.0,AuditSlash,15.4934,14.4149,2.2301,0.910114,0.090000,3.7561
2028,0.5,1.0,8.0,StrongDeposit,16.9084,13.2614,3.3836,0.909282,0.030000,2.3411
2028,0.5,1.0,8.0,ReputationOnly,14.7062,14.8763,1.7687,0.903590,0.130000,4.5433
2028,0.5,1.0,8.0,TEE-PoW,11.6984,13.9535,2.6915,0.774554,0.080000,7.5511
2028,0.5,1.0,8.0,Deposit+PoW,15.6269,13.4152,3.2298,0.875507,0.035000,3.6226
2028,0.5,1.5,1.0,NoVerify,4.2098,15.9450,0.0000,0.624964,0.460000,15.0397
2028,0.5,1.5,1.0,DirectAttest,19.0005,15.9450,0.0000,1.000000,0.000000,0.2490
2028,0.5,1.5,1.0,RejectMismatch,18.6716,12.1000,3.8450,0.924366,0.000000,0.5779
2028,0.5,1.5,1.0,TEEOnly,10.4898,15.4836,0.4614,0.801811,0.240000,8.7597
2028,0.5,1.5,1.0,AuditSlash,14.8395,13.7149,2.2301,0.868132,0.090000,4.4100
2028,0.5,1.5,1.0,StrongDeposit,16.9579,12.5614,3.3836,0.889112,0.030000,2.2916
2028,0.5,1.5,1.0,ReputationOnly,14.5595,14.1763,1.7687,0.877334,0.130000,4.6900
2028,0.5,1.5,1.0,TEE-PoW,11.8351,13.2535,2.6915,0.757089,0.080000,7.4144
2028,0.5,1.5,1.0,Deposit+PoW,14.7358,12.7152,3.2298,0.826170,0.035000,4.5137
2028,0.5,1.5,2.0,NoVerify,4.8789,16.0450,0.0000,0.648813,0.460000,14.3706
2028,0.5,1.5,2.0,DirectAttest,18.6970,16.0450,0.0000,1.000000,0.000000,0.5525
2028,0.5,1.5,2.0,RejectMismatch,18.4921,12.2000,3.8450,0.921902,0.000000,0.7574
2028,0.5,1.5,2.0,TEEOnly,11.0740,15.5836,0.4614,0.823029,0.240000,8.1755
2028,0.5,1.5,2.0,AuditSlash,15.4704,13.8149,2.2301,0.890796,0.090000,3.7791
2028,0.5,1.5,2.0,StrongDeposit,17.2439,12.6614,3.3836,0.901081,0.030000,2.0056
2028,0.5,1.5,2.0,ReputationOnly,14.0149,14.2763,1.7687,0.863550,0.130000,5.2346
2028,0.5,1.5,2.0,TEE-PoW,11.3700,13.3535,2.6915,0.745766,0.080000,7.8795
2028,0.5,1.5,2.0,Deposit+PoW,15.1229,12.8152,3.2298,0.841275,0.035000,4.1266
2028,0.5,1.5,4.0,NoVerify,4.6616,16.2450,0.0000,0.648275,0.460000,14.5879
2028,0.5,1.5,4.0,DirectAttest,18.2456,16.2450,0.0000,1.000000,0.000000,1.0039
2028,0.5,1.5,4.0,RejectMismatch,18.6538,12.4000,3.8450,0.933116,0.000000,0.5957
2028,0.5,1.5,4.0,TEEOnly,10.8341,15.7836,0.4614,0.821792,0.240000,8.4154
2028,0.5,1.5,4.0,AuditSlash,15.1043,14.0149,2.2301,0.885646,0.090000,4.1452
2028,0.5,1.5,4.0,StrongDeposit,17.2594,12.8614,3.3836,0.907763,0.030000,1.9901
2028,0.5,1.5,4.0,ReputationOnly,14.5244,14.4763,1.7687,0.885550,0.130000,4.7251
2028,0.5,1.5,4.0,TEE-PoW,11.9846,13.5535,2.6915,0.771026,0.080000,7.2649
2028,0.5,1.5,4.0,Deposit+PoW,14.9437,13.0152,3.2298,0.841919,0.035000,4.3058
2028,0.5,1.5,8.0,NoVerify,4.3485,16.6450,0.0000,0.650972,0.460000,14.9010
2028,0.5,1.5,8.0,DirectAttest,18.6924,16.6450,0.0000,1.000000,0.000000,0.5571
2028,0.5,1.5,8.0,RejectMismatch,18.4939,12.8000,3.8450,0.940562,0.000000,0.7556
2028,0.5,1.5,8.0,TEEOnly,10.8325,16.1836,0.4614,0.834145,0.240000,8.4170
2028,0.5,1.5,8.0,AuditSlash,15.2022,14.4149,2.2301,0.901087,0.090000,4.0473
2028,0.5,1.5,8.0,StrongDeposit,17.5704,13.2614,3.3836,0.929810,0.030000,1.6791
2028,0.5,1.5,8.0,ReputationOnly,14.0674,14.8763,1.7687,0.883782,0.130000,5.1821
2028,0.5,1.5,8.0,TEE-PoW,12.1124,13.9535,2.6915,0.787392,0.080000,7.1371
2028,0.5,1.5,8.0,Deposit+PoW,14.8313,13.4152,3.2298,0.850837,0.035000,4.4182
2028,0.7,0.0,1.0,NoVerify,2.1240,17.4830,0.0000,0.607978,0.644000,17.1255
2028,0.7,0.0,1.0,DirectAttest,18.9559,17.4830,0.0000,1.000000,0.000000,0.2936
2028,0.7,0.0,1.0,RejectMismatch,18.5202,12.1000,5.3830,0.907748,0.000000,0.7293
2028,0.7,0.0,1.0,TEEOnly,9.6848,16.8370,0.6460,0.817388,0.336000,9.5647
2028,0.7,0.0,1.0,AuditSlash,14.6551,14.3608,3.1221,0.875531,0.126000,4.5944
2028,0.7,0.0,1.0,StrongDeposit,16.7862,12.7460,4.7370,0.879017,0.042000,2.4633
2028,0.7,0.0,1.0,ReputationOnly,13.4068,15.0068,2.4762,0.861859,0.182000,5.8427
2028,0.7,0.0,1.0,TEE-PoW,11.3526,13.7149,3.7681,0.748087,0.112000,7.8969
2028,0.7,0.0,1.0,Deposit+PoW,14.8662,12.9613,4.5217,0.827829,0.049000,4.3833
2028,0.7,0.0,2.0,NoVerify,1.2889,17.5830,0.0000,0.585185,0.644000,17.9606
2028,0.7,0.0,2.0,DirectAttest,18.2551,17.5830,0.0000,1.000000,0.000000,0.9944
2028,0.7,0.0,2.0,RejectMismatch,18.6102,12.2000,5.3830,0.913639,0.000000,0.6393
2028,0.7,0.0,2.0,TEEOnly,9.3498,16.9370,0.6460,0.810101,0.336000,9.8997
2028,0.7,0.0,2.0,AuditSlash,15.0253,14.4608,3.1221,0.890111,0.126000,4.2242
2028,0.7,0.0,2.0,StrongDeposit,17.3827,12.8460,4.7370,0.900616,0.042000,1.8668
2028,0.7,0.0,2.0,ReputationOnly,13.8641,15.1068,2.4762,0.879140,0.182000,5.3854
2028,0.7,0.0,2.0,TEE-PoW,10.8721,13.8149,3.7681,0.736289,0.112000,8.3774
2028,0.7,0.0,2.0,Deposit+PoW,15.3464,13.0613,4.5217,0.845820,0.049000,3.9031
2028,0.7,0.0,4.0,NoVerify,1.6303,17.7830,0.0000,0.601970,0.644000,17.6192
2028,0.7,0.0,4.0,DirectAttest,18.6588,17.7830,0.0000,1.000000,0.000000,0.5907
2028,0.7,0.0,4.0,RejectMismatch,18.1468,12.4000,5.3830,0.905474,0.000000,1.1027
2028,0.7,0.0,4.0,TEEOnly,9.1458,17.1370,0.6460,0.809975,0.336000,10.1037
2028,0.7,0.0,4.0,AuditSlash,14.6943,14.6608,3.1221,0.886047,0.126000,4.5552
2028,0.7,0.0,4.0,StrongDeposit,17.1908,13.0460,4.7370,0.900868,0.042000,2.0587
2028,0.7,0.0,4.0,ReputationOnly,13.2153,15.3068,2.4762,0.865226,0.182000,6.0342
2028,0.7,0.0,4.0,TEE-PoW,10.7534,14.0149,3.7681,0.738812,0.112000,8.4961
2028,0.7,0.0,4.0,Deposit+PoW,14.4794,13.2613,4.5217,0.825137,0.049000,4.7701
2028,0.7,0.0,8.0,NoVerify,2.0297,18.1830,0.0000,0.626758,0.644000,17.2198
2028,0.7,0.0,8.0,DirectAttest,18.7206,18.1830,0.0000,1.000000,0.000000,0.5289
2028,0.7,0.0,8.0,RejectMismatch,18.1917,12.8000,5.3830,0.919270,0.000000,1.0578
2028,0.7,0.0,8.0,TEEOnly,9.5493,17.5370,0.6460,0.834892,0.336000,9.7002
2028,0.7,0.0,8.0,AuditSlash,14.3063,15.0608,3.1221,0.886420,0.126000,4.9432
2028,0.7,0.0,8.0,StrongDeposit,16.8322,13.4460,4.7370,0.902152,0.042000,2.4173
2028,0.7,0.0,8.0,ReputationOnly,13.4846,15.7068,2.4762,0.885978,0.182000,5.7649
2028,0.7,0.0,8.0,TEE-PoW,11.1799,14.4149,3.7681,0.764438,0.112000,8.0696
2028,0.7,0.0,8.0,Deposit+PoW,14.8445,13.6613,4.5217,0.848861,0.049000,4.4050
2028,0.7,0.5,1.0,NoVerify,0.7735,17.4830,0.0000,0.566099,0.644000,18.4760
2028,0.7,0.5,1.0,DirectAttest,18.8626,17.4830,0.0000,1.000000,0.000000,0.3869
2028,0.7,0.5,1.0,RejectMismatch,18.3150,12.1000,5.3830,0.901386,0.000000,0.9345
2028,0.7,0.5,1.0,TEEOnly,9.1483,16.8370,0.6460,0.800751,0.336000,10.1012
2028,0.7,0.5,1.0,AuditSlash,14.3007,14.3608,3.1221,0.864541,0.126000,4.9488
2028,0.7,0.5,1.0,StrongDeposit,17.0002,12.7460,4.7370,0.885654,0.042000,2.2493
2028,0.7,0.5,1.0,ReputationOnly,13.1413,15.0068,2.4762,0.853628,0.182000,6.1082
2028,0.7,0.5,1.0,TEE-PoW,10.8736,13.7149,3.7681,0.733235,0.112000,8.3759
2028,0.7,0.5,1.0,Deposit+PoW,15.1146,12.9613,4.5217,0.835529,0.049000,4.1349
2028,0.7,0.5,2.0,NoVerify,0.7105,17.5830,0.0000,0.567249,0.644000,18.5390
2028,0.7,0.5,2.0,DirectAttest,18.7779,17.5830,0.0000,1.000000,0.000000,0.4716
2028,0.7,0.5,2.0,RejectMismatch,18.7060,12.2000,5.3830,0.916610,0.000000,0.5435
2028,0.7,0.5,2.0,TEEOnly,9.3273,16.9370,0.6460,0.809402,0.336000,9.9222
2028,0.7,0.5,2.0,AuditSlash,14.3045,14.4608,3.1221,0.867761,0.126000,4.9450
2028,0.7,0.5,2.0,StrongDeposit,17.2767,12.8460,4.7370,0.897330,0.042000,1.9728
2028,0.7,0.5,2.0,ReputationOnly,13.5127,15.1068,2.4762,0.868246,0.182000,5.7368
2028,0.7,0.5,2.0,TEE-PoW,10.8849,13.8149,3.7681,0.736685,0.112000,8.3646
2028,0.7,0.5,2.0,Deposit+PoW,15.2548,13.0613,4.5217,0.842979,0.049000,3.9947
2028,0.7,0.5,4.0,NoVerify,0.7852,17.7830,0.0000,0.575765,0.644000,18.4643
2028,0.7,0.5,4.0,DirectAttest,18.3657,17.7830,0.0000,1.000000,0.000000,0.8838
2028,0.7,0.5,4.0,RejectMismatch,18.5696,12.4000,5.3830,0.918584,0.000000,0.6799
2028,0.7,0.5,4.0,TEEOnly,8.6335,17.1370,0.6460,0.794091,0.336000,10.6160
2028,0.7,0.5,4.0,AuditSlash,14.8004,14.6608,3.1221,0.889339,0.126000,4.4491
2028,0.7,0.5,4.0,StrongDeposit,17.0039,13.0460,4.7370,0.895071,0.042000,2.2456
2028,0.7,0.5,4.0,ReputationOnly,12.7811,15.3068,2.4762,0.851761,0.182000,6.4684
2028,0.7,0.5,4.0,TEE-PoW,10.8891,14.0149,3.7681,0.743020,0.112000,8.3604
2028,0.7,0.5,4.0,Deposit+PoW,14.5705,13.2613,4.5217,0.827963,0.049000,4.6790
2028,0.7,0.5,8.0,NoVerify,1.0740,18.1830,0.0000,0.597123,0.644000,18.1755
2028,0.7,0.5,8.0,DirectAttest,18.2060,18.1830,0.0000,1.000000,0.000000,1.0435
2028,0.7,0.5,8.0,RejectMismatch,18.3249,12.8000,5.3830,0.923399,0.000000,0.9246
2028,0.7,0.5,8.0,TEEOnly,8.7768,17.5370,0.6460,0.810937,0.336000,10.4727
2028,0.7,0.5,8.0,AuditSlash,14.0324,15.0608,3.1221,0.877928,0.126000,5.2171
2028,0.7,0.5,8.0,StrongDeposit,17.3928,13.4460,4.7370,0.919534,0.042000,1.8567
2028,0.7,0.5,8.0,ReputationOnly,13.1169,15.7068,2.4762,0.874577,0.182000,6.1326
2028,0.7,0.5,8.0,TEE-PoW,10.6345,14.4149,3.7681,0.747526,0.112000,8.6150
2028,0.7,0.5,8.0,Deposit+PoW,14.8211,13.6613,4.5217,0.848137,0.049000,4.4284
2028,0.7,1.0,1.0,NoVerify,0.0000,17.4830,0.0000,0.542116,0.644000,19.2495
2028,0.7,1.0,1.0,DirectAttest,18.2886,17.4830,0.0000,1.000000,0.000000,0.9609
2028,0.7,1.0,1.0,RejectMismatch,18.5691,12.1000,5.3830,0.909265,0.000000,0.6804
2028,0.7,1.0,1.0,TEEOnly,8.0628,16.8370,0.6460,0.767092,0.336000,11.1867
2028,0.7,1.0,1.0,AuditSlash,13.8599,14.3608,3.1221,0.850871,0.126000,5.3896
2028,0.7,1.0,1.0,StrongDeposit,16.6741,12.7460,4.7370,0.875542,0.042000,2.5754
2028,0.7,1.0,1.0,ReputationOnly,12.8179,15.0068,2.4762,0.843598,0.182000,6.4316
2028,0.7,1.0,1.0,TEE-PoW,11.0313,13.7149,3.7681,0.738124,0.112000,8.2182
2028,0.7,1.0,1.0,Deposit+PoW,15.0523,12.9613,4.5217,0.833599,0.049000,4.1972
2028,0.7,1.0,2.0,NoVerify,0.0000,17.5830,0.0000,0.545217,0.644000,19.2495
2028,0.7,1.0,2.0,DirectAttest,18.5693,17.5830,0.0000,1.000000,0.000000,0.6802
2028,0.7,1.0,2.0,RejectMismatch,18.9387,12.2000,5.3830,0.923826,0.000000,0.3108
2028,0.7,1.0,2.0,TEEOnly,8.7849,16.9370,0.6460,0.792584,0.336000,10.4646
2028,0.7,1.0,2.0,AuditSlash,14.1173,14.4608,3.1221,0.861954,0.126000,5.1322
2028,0.7,1.0,2.0,StrongDeposit,17.4209,12.8460,4.7370,0.901801,0.042000,1.8286
2028,0.7,1.0,2.0,ReputationOnly,12.5859,15.1068,2.4762,0.839506,0.182000,6.6636
2028,0.7,1.0,2.0,TEE-PoW,10.5652,13.8149,3.7681,0.726774,0.112000,8.6843
2028,0.7,1.0,2.0,Deposit+PoW,14.7848,13.0613,4.5217,0.828405,0.049000,4.4647
2028,0.7,1.0,4.0,NoVerify,0.0000,17.7830,0.0000,0.551419,0.644000,19.2495
2028,0.7,1.0,4.0,DirectAttest,18.8341,17.7830,0.0000,1.000000,0.000000,0.4154
2028,0.7,1.0,4.0,RejectMismatch,18.2052,12.4000,5.3830,0.907284,0.000000,1.0443
2028,0.7,1.0,4.0,TEEOnly,8.7649,17.1370,0.6460,0.798167,0.336000,10.4846
2028,0.7,1.0,4.0,AuditSlash,14.6719,14.6608,3.1221,0.885353,0.126000,4.5776
